factor_id,market,family,availability_tier,v9_default_pool,formula_v8,formula_v9,v9_formula_changed,v9_keyword_migration,v9_pandas_runtime,v9_pandas_finite_ratio,v9_pandas_tail_finite_ratio,v9_pandas_tail_unique,v9_all_nodes_polars_static,v9_sql_compile_pass,v9_three_backend_static_path,v9_nonproduction_contract_operators,v9_pit_not_true_operators
pv_v6_us_d_0371,US,vwap_composites,core,core,"rank(-ts_zscore(safe_div_null(close - vwap, vwap), 60) * safe_div_null(volume, ts_mean(volume, 60)))","rank(-ts_zscore(safe_div_null(close - vwap, vwap), 60) * safe_div_null(volume, ts_mean(volume, 60)))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0377,US,vwap_composites,core,core,"rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), 10))","rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), window=10))",True,ts_corr,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0378,US,vwap_composites,core,core,"rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), 20))","rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), window=20))",True,ts_corr,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0379,US,vwap_composites,core,core,"rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), 40))","rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), window=40))",True,ts_corr,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0380,US,vwap_composites,core,core,"rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), 5))","rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), window=5))",True,ts_corr,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0381,US,vwap_composites,core,core,"rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), 60))","rank(-ts_corr(safe_div_null(open - pre_close, pre_close), safe_div_null(close - vwap, vwap), window=60))",True,ts_corr,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_d_0382,US,vwap_composites,core,core,"rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 10))","rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 10))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0383,US,vwap_composites,core,core,"rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 20))","rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 20))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0384,US,vwap_composites,core,core,"rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 40))","rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 40))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0385,US,vwap_composites,core,core,"rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 5))","rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 5))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0386,US,vwap_composites,core,core,"rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 60))","rank(ts_mean(safe_div_null(close - vwap + (vwap - open), high - low), 60))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0387,US,vwap_composites,core,core,"rank(safe_div_null(vwap - ts_min(low, 10), ts_max(high, 10) - ts_min(low, 10)))","rank(safe_div_null(vwap - ts_min(low, 10), ts_max(high, 10) - ts_min(low, 10)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0388,US,vwap_composites,core,core,"rank(safe_div_null(vwap - ts_min(low, 20), ts_max(high, 20) - ts_min(low, 20)))","rank(safe_div_null(vwap - ts_min(low, 20), ts_max(high, 20) - ts_min(low, 20)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0389,US,vwap_composites,core,core,"rank(safe_div_null(vwap - ts_min(low, 40), ts_max(high, 40) - ts_min(low, 40)))","rank(safe_div_null(vwap - ts_min(low, 40), ts_max(high, 40) - ts_min(low, 40)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0390,US,vwap_composites,core,core,"rank(safe_div_null(vwap - ts_min(low, 5), ts_max(high, 5) - ts_min(low, 5)))","rank(safe_div_null(vwap - ts_min(low, 5), ts_max(high, 5) - ts_min(low, 5)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_d_0391,US,vwap_composites,core,core,"rank(safe_div_null(vwap - ts_min(low, 60), ts_max(high, 60) - ts_min(low, 60)))","rank(safe_div_null(vwap - ts_min(low, 60), ts_max(high, 60) - ts_min(low, 60)))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0001,US,adaptive_ma_proxies,core,core,"rank(safe_div_null(log(safe_div_null((ts_max(high, 64) - ts_min(low, 64)) / 64 + (ts_max(ts_delay(high, 64), 64) - ts_min(ts_delay(low, 64), 64)) / 64, (ts_max(high, 128) - ts_min(low, 128)) / 128)), log(2.0)))","rank(safe_div_null(log(safe_div_null((ts_max(high, 64) - ts_min(low, 64)) / 64 + (ts_max(ts_delay(high, 64), 64) - ts_min(ts_delay(low, 64), 64)) / 64, (ts_max(high, 128) - ts_min(low, 128)) / 128)), log(2.0)))",False,,pass,0.9219512195121952,1.0,20,True,True,True,,
pv_v6_us_x_0002,US,adaptive_ma_proxies,core,core,"rank(safe_div_null(log(safe_div_null((ts_max(high, 8) - ts_min(low, 8)) / 8 + (ts_max(ts_delay(high, 8), 8) - ts_min(ts_delay(low, 8), 8)) / 8, (ts_max(high, 16) - ts_min(low, 16)) / 16)), log(2.0)))","rank(safe_div_null(log(safe_div_null((ts_max(high, 8) - ts_min(low, 8)) / 8 + (ts_max(ts_delay(high, 8), 8) - ts_min(ts_delay(low, 8), 8)) / 8, (ts_max(high, 16) - ts_min(low, 16)) / 16)), log(2.0)))",False,,pass,0.9902439024390244,1.0,20,True,True,True,,
pv_v6_us_x_0003,US,adaptive_ma_proxies,core,core,"rank(safe_div_null(log(safe_div_null((ts_max(high, 16) - ts_min(low, 16)) / 16 + (ts_max(ts_delay(high, 16), 16) - ts_min(ts_delay(low, 16), 16)) / 16, (ts_max(high, 32) - ts_min(low, 32)) / 32)), log(2.0)))","rank(safe_div_null(log(safe_div_null((ts_max(high, 16) - ts_min(low, 16)) / 16 + (ts_max(ts_delay(high, 16), 16) - ts_min(ts_delay(low, 16), 16)) / 16, (ts_max(high, 32) - ts_min(low, 32)) / 32)), log(2.0)))",False,,pass,0.9804878048780488,1.0,20,True,True,True,,
pv_v6_us_x_0004,US,adaptive_ma_proxies,core,core,"rank(safe_div_null(log(safe_div_null((ts_max(high, 32) - ts_min(low, 32)) / 32 + (ts_max(ts_delay(high, 32), 32) - ts_min(ts_delay(low, 32), 32)) / 32, (ts_max(high, 64) - ts_min(low, 64)) / 64)), log(2.0)))","rank(safe_div_null(log(safe_div_null((ts_max(high, 32) - ts_min(low, 32)) / 32 + (ts_max(ts_delay(high, 32), 32) - ts_min(ts_delay(low, 32), 32)) / 32, (ts_max(high, 64) - ts_min(low, 64)) / 64)), log(2.0)))",False,,pass,0.9609756097560975,1.0,20,True,True,True,,
pv_v6_us_x_0027,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 10) - ts_ema(ts_ema(close, 10), 10)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 10) - ts_ema(ts_ema(close, 10), 10)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0028,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 120) - ts_ema(ts_ema(close, 120), 120)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 120) - ts_ema(ts_ema(close, 120), 120)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0029,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 20) - ts_ema(ts_ema(close, 20), 20)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 20) - ts_ema(ts_ema(close, 20), 20)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0030,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 40) - ts_ema(ts_ema(close, 40), 40)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 40) - ts_ema(ts_ema(close, 40), 40)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0031,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 5) - ts_ema(ts_ema(close, 5), 5)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 5) - ts_ema(ts_ema(close, 5), 5)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0032,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (2.0 * ts_ema(close, 60) - ts_ema(ts_ema(close, 60), 60)), close))","rank(safe_div_null(close - (2.0 * ts_ema(close, 60) - ts_ema(ts_ema(close, 60), 60)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0033,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 10) - ts_ema(ts_ema(close, 10), 10), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 10) - ts_ema(ts_ema(close, 10), 10), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0034,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 120) - ts_ema(ts_ema(close, 120), 120), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 120) - ts_ema(ts_ema(close, 120), 120), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0035,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 20) - ts_ema(ts_ema(close, 20), 20), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 20) - ts_ema(ts_ema(close, 20), 20), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0036,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 40) - ts_ema(ts_ema(close, 40), 40), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 40) - ts_ema(ts_ema(close, 40), 40), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0037,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 5) - ts_ema(ts_ema(close, 5), 5), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 5) - ts_ema(ts_ema(close, 5), 5), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0038,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 60) - ts_ema(ts_ema(close, 60), 60), 1), close))","rank(safe_div_null(ts_delta(2.0 * ts_ema(close, 60) - ts_ema(ts_ema(close, 60), 60), 1), close))",False,,pass,0.998780487804878,1.0,20,True,True,True,,
pv_v6_us_x_0039,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 5) - ts_decay_linear(close, 10), 3), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 5) - ts_decay_linear(close, 10), 3), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0040,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 60) - ts_decay_linear(close, 120), 11), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 60) - ts_decay_linear(close, 120), 11), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0041,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 10) - ts_decay_linear(close, 20), 4), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 10) - ts_decay_linear(close, 20), 4), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0042,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 20) - ts_decay_linear(close, 40), 6), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 20) - ts_decay_linear(close, 40), 6), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0043,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 2) - ts_decay_linear(close, 5), 2), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 2) - ts_decay_linear(close, 5), 2), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0044,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 30) - ts_decay_linear(close, 60), 8), close))","rank(safe_div_null(close - ts_decay_linear(2.0 * ts_decay_linear(close, 30) - ts_decay_linear(close, 60), 8), close))",False,,pass,1.0,1.0,20,False,True,False,,
pv_v6_us_x_0045,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 5) - ts_decay_linear(close, 10), 3), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 5) - ts_decay_linear(close, 10), 3), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0046,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 60) - ts_decay_linear(close, 120), 11), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 60) - ts_decay_linear(close, 120), 11), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0047,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 10) - ts_decay_linear(close, 20), 4), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 10) - ts_decay_linear(close, 20), 4), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0048,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 20) - ts_decay_linear(close, 40), 6), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 20) - ts_decay_linear(close, 40), 6), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0049,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 2) - ts_decay_linear(close, 5), 2), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 2) - ts_decay_linear(close, 5), 2), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0050,US,advanced_moving_averages,core,core,"rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 30) - ts_decay_linear(close, 60), 8), 1), close))","rank(safe_div_null(ts_delta(ts_decay_linear(2.0 * ts_decay_linear(close, 30) - ts_decay_linear(close, 60), 8), 1), close))",False,,pass,0.998780487804878,1.0,20,False,True,False,,
pv_v6_us_x_0051,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10), 10), 10) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10), 10) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10) + 4.913 * ts_ema(ts_ema(ts_ema(close, 10), 10), 10)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10), 10), 10) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10), 10) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 10), 10), 10), 10) + 4.913 * ts_ema(ts_ema(ts_ema(close, 10), 10), 10)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0052,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120), 120), 120) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120), 120) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120) + 4.913 * ts_ema(ts_ema(ts_ema(close, 120), 120), 120)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120), 120), 120) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120), 120) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 120), 120), 120), 120) + 4.913 * ts_ema(ts_ema(ts_ema(close, 120), 120), 120)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0053,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20), 20), 20) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20), 20) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20) + 4.913 * ts_ema(ts_ema(ts_ema(close, 20), 20), 20)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20), 20), 20) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20), 20) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 20), 20), 20), 20) + 4.913 * ts_ema(ts_ema(ts_ema(close, 20), 20), 20)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0054,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40), 40), 40) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40), 40) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40) + 4.913 * ts_ema(ts_ema(ts_ema(close, 40), 40), 40)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40), 40), 40) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40), 40) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 40), 40), 40), 40) + 4.913 * ts_ema(ts_ema(ts_ema(close, 40), 40), 40)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0055,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5), 5), 5) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5), 5) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5) + 4.913 * ts_ema(ts_ema(ts_ema(close, 5), 5), 5)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5), 5), 5) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5), 5) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 5), 5), 5), 5) + 4.913 * ts_ema(ts_ema(ts_ema(close, 5), 5), 5)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0056,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60), 60), 60) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60), 60) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60) + 4.913 * ts_ema(ts_ema(ts_ema(close, 60), 60), 60)), close))","rank(safe_div_null(close - (-0.343 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60), 60), 60) + 2.499 * ts_ema(ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60), 60) - 6.069 * ts_ema(ts_ema(ts_ema(ts_ema(close, 60), 60), 60), 60) + 4.913 * ts_ema(ts_ema(ts_ema(close, 60), 60), 60)), close))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v6_us_x_0057,US,advanced_moving_averages,core,core,"rank(safe_div_null(close - (3.0 * ts_ema(close, 10) - 3.0 * ts_ema(ts_ema(close, 10), 10) + ts_ema(ts_ema(ts_ema(close, 10), 10), 10)), close))","rank(safe_div_null(close - (3.0 * ts_ema(close, 10) - 3.0 * ts_ema(ts_ema(close, 10), 10) + ts_ema(ts_ema(ts_ema(close, 10), 10), 10)), close))",False,,pass,1.0,1.0,20,True,True,True,,
