date,strategy_nav,benchmark_nav,excess_nav,strategy_ret,benchmark_ret
2025-11-05,12.30295868,2.2357101,5.50293112,-0.01075759,-0.00843253
2025-11-06,12.64122305,2.26774016,5.57437014,0.02749455,0.01432657
2025-11-07,12.72430705,2.27275487,5.59862711,0.00657247,0.00221133
2025-11-10,12.73719005,2.28675539,5.56998362,0.00101247,0.00616015
2025-11-11,12.6809594,2.2799858,5.56185894,-0.00441468,-0.00296035
2025-11-12,12.52369314,2.25834267,5.54552386,-0.01240176,-0.00949266
2025-11-13,12.80540238,2.28129225,5.61322311,0.0224941,0.01016214
2025-11-14,12.6374413,2.2721223,5.56195469,-0.01311642,-0.00401963
2025-11-17,12.6426454,2.25565941,5.60485565,0.0004118,-0.0072456
2025-11-18,12.41040285,2.24426232,5.52983612,-0.01836977,-0.00505266
2025-11-19,12.38252408,2.23674697,5.53595211,-0.0022464,-0.0033487
2025-11-20,12.40566792,2.2401759,5.53780974,0.00186907,0.001533
2025-11-21,12.05869739,2.17241198,5.55083358,-0.02796871,-0.03024937
2025-11-24,11.98052154,2.15510121,5.55914566,-0.00648294,-0.00796846
2025-11-25,12.13749004,2.18644465,5.55124506,0.01310198,0.01454384
2025-11-26,12.23734202,2.19198409,5.58276954,0.00822674,0.00253354
2025-11-27,12.26139854,2.19435523,5.58769991,0.00196583,0.00108173
2025-11-28,12.33212522,2.19270959,5.6241489,0.00576824,-0.00074995
2025-12-01,12.44302839,2.22009013,5.6047402,0.00899303,0.01248708
2025-12-02,12.41481283,2.20985909,5.61792057,-0.00226758,-0.00460839
2025-12-03,12.37047863,2.19723613,5.63001785,-0.00357107,-0.00571211
2025-12-04,12.30335887,2.18598275,5.6282964,-0.0054258,-0.0051216
2025-12-05,12.33623699,2.19513547,5.61980669,0.00267229,0.004187
2025-12-08,12.43066536,2.22226357,5.59369532,0.00765455,0.01235828
2025-12-09,12.37897295,2.21099361,5.598828,-0.00415846,-0.00507139
2025-12-10,12.35084427,2.20206627,5.6087523,-0.0022723,-0.00403771
2025-12-11,12.36689071,2.20583703,5.60643899,0.00129922,0.00171237
2025-12-12,12.23897313,2.19675201,5.57139499,-0.01034355,-0.00411863
2025-12-15,12.23989637,2.19901885,5.56607161,7.543e-05,0.0010319
2025-12-16,12.10788404,2.16757307,5.58591735,-0.01078541,-0.01429991
2025-12-17,12.30450757,2.18716333,5.62578359,0.0162393,0.00903788
2025-12-18,12.36244673,2.20570427,5.60476167,0.00470878,0.00847716
2025-12-19,12.4771076,2.21575861,5.6310771,0.00927493,0.00455834
2025-12-22,12.54685053,2.2371043,5.60852283,0.00558967,0.00963358
2025-12-23,12.55282336,2.24060083,5.60243628,0.00047604,0.00156297
2025-12-24,12.55938494,2.2481051,5.58665382,0.00052272,0.00334922
2025-12-25,12.69343717,2.26075921,5.61467897,0.01067347,0.00562879
2025-12-26,12.83285531,2.2815729,5.6245651,0.01098348,0.00920651
2025-12-29,12.99733049,2.28171744,5.69629274,0.01281672,6.335e-05
2025-12-30,12.99327612,2.27517966,5.71087917,-0.00031194,-0.00286529
2025-12-31,13.13297953,2.28270427,5.75325489,0.01075198,0.00330726
2026-01-05,13.299429,2.31495267,5.7450112,0.01267416,0.01412728
2026-01-06,13.60849863,2.35871055,5.76946528,0.02323932,0.01890228
2026-01-07,13.78629281,2.38136075,5.78925004,0.01306494,0.00960279
2026-01-08,13.80135006,2.37821969,5.80322757,0.00109219,-0.00131902
2026-01-09,14.01227312,2.39950005,5.8396636,0.01528278,0.00894802
2026-01-12,14.41990947,2.43954018,5.91091289,0.02909138,0.01668686
2026-01-13,14.58987141,2.45561324,5.94143701,0.01178662,0.00658856
2026-01-14,14.46132624,2.45570108,5.88887889,-0.00881058,3.577e-05
2026-01-15,14.18150328,2.44492421,5.80038564,-0.01934974,-0.00438851
2026-01-16,13.94942854,2.43989565,5.71722342,-0.01636461,-0.00205673
2026-01-19,13.94056464,2.43385006,5.72778285,-0.00063543,-0.00247781
2026-01-20,14.18012556,2.42935695,5.83698727,0.01718445,-0.0018461
2026-01-21,14.27919583,2.44492822,5.84033336,0.00698656,0.00640963
2026-01-22,14.45268907,2.45419409,5.88897559,0.01215007,0.00378983
2026-01-23,14.6132083,2.47445957,5.90561611,0.01110653,0.00825749
2026-01-26,14.79786141,2.48574422,5.95309094,0.01263604,0.00456045
2026-01-27,14.66496254,2.46320268,5.95361586,-0.00898095,-0.00906833
2026-01-28,14.71109978,2.48639505,5.91663813,0.00314609,0.00941554
2026-01-29,14.85885236,2.49742737,5.94966345,0.01004361,0.00443708
2026-01-30,14.49394306,2.45943097,5.89320995,-0.02455838,-0.01521422
2026-02-02,14.16137639,2.415637,5.86237766,-0.02294522,-0.01780655
2026-02-03,14.092116,2.40780703,5.85267665,-0.0048908,-0.00324137
2026-02-04,14.33672254,2.43582661,5.88577303,0.01735769,0.01163697
2026-02-05,14.14261269,2.42237075,5.83833532,-0.01353935,-0.00552414
2026-02-06,14.02114301,2.41754388,5.79974707,-0.00858891,-0.00199262
2026-02-09,14.21556626,2.45619923,5.78762753,0.01386643,0.01598951
2026-02-10,14.22693929,2.46370744,5.77460581,0.00080004,0.00305684
2026-02-11,14.25495685,2.47029202,5.77055535,0.00196933,0.00267263
2026-02-12,14.254042,2.47297613,5.76392219,-6.418e-05,0.00108656
2026-02-13,14.03127641,2.45820184,5.70794318,-0.01562824,-0.0059743
2026-02-24,14.20496119,2.47120928,5.74818221,0.0123784,0.00529145
2026-02-25,14.39278843,2.49767213,5.7624811,0.01322265,0.01070846
2026-02-26,14.50796783,2.50005484,5.80305983,0.00800258,0.00095397
2026-02-27,14.58269678,2.50888131,5.81242993,0.00515089,0.00353051
2026-03-02,14.68110577,2.5066913,5.85676655,0.00674834,-0.0008729
2026-03-03,14.41521458,2.47647911,5.82085047,-0.01811112,-0.01205262
2026-03-04,14.04281404,2.42588254,5.78874444,-0.02583385,-0.02043085
2026-03-05,14.18840958,2.44352243,5.80653954,0.01036797,0.00727153
2026-03-06,14.11470636,2.43924769,5.78649984,-0.00519461,-0.00174942
2026-03-09,13.72693636,2.41018397,5.69538945,-0.02747276,-0.01191503
2026-03-10,14.15463605,2.45773518,5.75921938,0.03115769,0.01972928
2026-03-11,14.32407693,2.47326188,5.79157309,0.0119707,0.00631748
2026-03-12,14.2432014,2.46992786,5.76664671,-0.00564613,-0.00134802
2026-03-13,14.20439655,2.46638303,5.75920138,-0.00272445,-0.0014352
2026-03-16,13.82161911,2.42685797,5.69527318,-0.02694781,-0.01602552
2026-03-17,13.63065068,2.4286958,5.61233344,-0.01381665,0.00075729
2026-03-18,13.38891776,2.3946436,5.59119435,-0.01773451,-0.01402078
2026-03-19,13.28240441,2.36622931,5.61332089,-0.00795534,-0.01186577
2026-03-20,13.27997602,2.3540014,5.64144779,-0.00018283,-0.00516768
2026-03-23,12.7937162,2.26730688,5.64269279,-0.03661602,-0.03682858
2026-03-24,12.78416856,2.24789851,5.68716448,-0.00074628,-0.0085601
2026-03-25,13.32048081,2.30864225,5.76983324,0.04195128,0.02702246
2026-03-26,13.16313517,2.29602297,5.73301545,-0.01181231,-0.00546611
2026-03-27,13.01960464,2.28893164,5.68807055,-0.01090398,-0.00308853
2026-03-30,13.00687422,2.29051944,5.67856966,-0.00097779,0.00069369
2026-03-31,12.99398911,2.29560863,5.66036778,-0.00099064,0.00222185
2026-04-01,13.03625304,2.30346949,5.65939905,0.00325258,0.0034243
2026-04-02,12.92779284,2.2849621,5.65777124,-0.00831989,-0.00803457
2026-04-03,12.86344983,2.25730833,5.698579,-0.00497711,-0.01210251
2026-04-07,12.88942861,2.25853501,5.7069864,0.00201958,0.00054343
2026-04-08,13.37624742,2.32588937,5.75102478,0.03776884,0.02982215
2026-04-09,13.65929124,2.33183097,5.85775358,0.02116018,0.00255455
2026-04-10,13.93012902,2.36606175,5.88747484,0.0198281,0.01467978
2026-04-13,13.95117706,2.3639441,5.90165269,0.00151097,-0.00089501
2026-04-14,14.20191716,2.38608665,5.95197041,0.01797268,0.00936678
2026-04-15,14.1515668,2.39525389,5.90816985,-0.00354532,0.00384195
2026-04-16,14.30753859,2.39653592,5.97009145,0.01102152,0.00053524
2026-04-17,14.57901032,2.40230539,6.06875812,0.01897403,0.00240742
2026-04-20,14.81262094,2.4169192,6.12871997,0.01602376,0.00608324
2026-04-21,14.7965873,2.41290413,6.13227318,-0.00108243,-0.00166123
2026-04-22,15.06791735,2.42867357,6.20417562,0.01833734,0.00653546
2026-04-23,15.23754276,2.4269711,6.27841954,0.01125739,-0.00070099
2026-04-24,14.98686227,2.40900074,6.22119455,-0.0164515,-0.00740444
2026-04-27,15.03107843,2.42129232,6.20787433,0.00295033,0.00510235
2026-04-28,14.88754921,2.41448523,6.16593094,-0.00954883,-0.00281134
2026-04-29,14.96854641,2.43190512,6.15507008,0.0054406,0.00721474
2026-04-30,14.98880634,2.44842231,6.12182233,0.0013535,0.00679187
2026-05-06,15.32646934,2.48413658,6.16973699,0.02252768,0.01458665
2026-05-07,15.51806569,2.49723042,6.21411046,0.01250101,0.00527098
2026-05-08,15.83404562,2.50240838,6.32752261,0.02036207,0.00207348
2026-05-11,16.08477294,2.53115884,6.35470707,0.0158347,0.01148911
2026-05-12,16.31380207,2.52342063,6.46495549,0.01423888,-0.00305718
2026-05-13,16.43740766,2.51877922,6.52594222,0.00757675,-0.00183933
2026-05-14,16.43626884,2.50770009,6.55432001,-6.928e-05,-0.00439861
2026-05-15,15.89168521,2.455593,6.47162832,-0.03313304,-0.02077883
2026-05-18,15.86826051,2.43119473,6.52693934,-0.00147402,-0.0099358
2026-05-19,15.79502788,2.42682348,6.50851947,-0.00461504,-0.00179798
2026-05-20,16.17720994,2.43399369,6.64636477,0.02419635,0.00295457
2026-05-21,16.20097275,2.44753105,6.61931246,0.00146891,0.00556179
2026-05-22,15.91961435,2.40649748,6.61526325,-0.01736676,-0.01676529
2026-05-25,16.23977884,2.4330488,6.6746622,0.02011132,0.01103318
2026-05-26,16.29753144,2.43384058,6.69621977,0.00355624,0.00032543
2026-05-27,16.44633291,2.43860544,6.74415493,0.00913031,0.00195775
2026-05-28,16.41049288,2.40569545,6.82151719,-0.00217921,-0.01349541
2026-05-29,16.4386083,2.41164898,6.8163354,0.00171326,0.00247476
2026-06-01,16.19583872,2.40039345,6.74716002,-0.01476826,-0.00466715
2026-06-02,16.19807702,2.38528099,6.79084649,0.0001382,-0.00629583
2026-06-03,16.67897703,2.40127988,6.94586966,0.02968871,0.00670734
2026-06-04,16.78609491,2.37807226,7.05869841,0.00642233,-0.00966468
2026-06-05,16.72984946,2.37665786,7.03923343,-0.00335072,-0.00059477
2026-06-08,15.97217833,2.30949732,6.91586789,-0.04528858,-0.0282584
2026-06-09,16.20013199,2.30541529,7.02699077,0.01427192,-0.00176749
2026-06-10,16.21478954,2.31018868,7.01881613,0.00090478,0.00207051
2026-06-11,16.25245503,2.29734787,7.07444235,0.00232291,-0.00555834
2026-06-12,16.49254823,2.33866822,7.05211114,0.01477273,0.01798611
2026-06-15,16.49850105,2.36662105,6.97133199,0.00036094,0.01195246
2026-06-16,17.0182763,2.38622012,7.13189708,0.03150439,0.00828146
2026-06-17,17.21088692,2.38775139,7.20798948,0.01131787,0.00064172
2026-06-18,17.47458881,2.38989107,7.3118767,0.01532181,0.0008961
2026-06-22,17.64441432,2.4049021,7.33685347,0.00971843,0.00628105
2026-06-23,17.6259623,2.4215318,7.27884815,-0.00104577,0.00691492
2026-06-24,17.54029519,2.38664853,7.34934153,-0.00486028,-0.01440546
2026-06-25,17.77757317,2.40391101,7.39527091,0.01352759,0.00723294
2026-06-26,17.57370276,2.37086198,7.41236855,-0.01146784,-0.01374803
2026-06-29,17.31440414,2.3517728,7.36227758,-0.01475492,-0.00805158
2026-06-30,17.55732806,2.37111784,7.4046628,0.01403016,0.00822573
2026-07-01,17.75128873,2.41205274,7.35941152,0.01104728,0.01726397
2026-07-02,17.23152581,2.3969941,7.1888061,-0.02928029,-0.00624308
2026-07-03,17.11129886,2.39090727,7.15682246,-0.00697715,-0.00253936
2026-07-06,16.98571094,2.39108169,7.10377691,-0.00733947,7.295e-05
2026-07-07,16.76958699,2.35634622,7.11677549,-0.01272387,-0.0145271
2026-07-08,16.56462201,2.32331684,7.12973011,-0.01222242,-0.0140172
2026-07-09,16.48901464,2.30808256,7.14403156,-0.00456439,-0.00655712
2026-07-10,16.76571294,2.36073555,7.10190217,0.01678077,0.02281244
2026-07-13,15.877712,2.29126542,6.92966946,-0.0529653,-0.02942732
2026-07-14,15.71792242,2.26845003,6.92892602,-0.01006377,-0.00995755
2026-07-15,15.98586527,2.31047272,6.91887211,0.01704696,0.01852485
2026-07-16,15.5413579,2.28829813,6.79166656,-0.02780628,-0.00959743
2026-07-17,14.89833256,2.23309142,6.67161785,-0.04137511,-0.02412566
2026-07-20,14.4548075,2.20653022,6.55092207,-0.02977011,-0.01189436
2026-07-21,14.43748715,2.22233361,6.49654358,-0.00119824,0.0071621
2026-07-22,15.42567698,2.26950347,6.79693913,0.06844611,0.02122537
2026-07-23,15.14237033,2.27347097,6.66046346,-0.01836591,0.00174818
2026-07-24,14.91226445,2.24308547,6.64810352,-0.01519616,-0.01336524
2026-07-27,14.90133857,2.24031329,6.651453,-0.00073268,-0.00123588
2026-07-28,14.58998559,2.23511518,6.52762137,-0.0208943,-0.00232026
2026-07-29,14.06922594,2.24001354,6.28086646,-0.03569295,0.00219155
2026-07-30,13.48694449,2.24753022,6.00078448,-0.04138689,0.00335564
2026-07-31,14.06006845,2.27717031,6.17435964,0.04249472,0.01318785
2026-08-03,13.36898604,2.26358708,5.90610636,-0.04915214,-0.00596496
2026-08-04,13.78461602,2.27576226,6.05714236,0.03108912,0.00537871
2026-08-05,14.4010375,2.30866855,6.23781075,0.04471807,0.01445946
2026-08-06,14.58329437,2.31654027,6.29529069,0.01265582,0.00340963
2026-08-07,14.87208071,2.33169653,6.37822312,0.01980254,0.00654263
2026-08-10,14.77911375,2.35483079,6.27608311,-0.00625111,0.00992164
2026-08-11,15.08534817,2.35492696,6.40586668,0.02072076,4.084e-05
2026-08-12,15.172205,2.35204196,6.45065236,0.0057577,-0.00122509
2026-08-13,15.39640474,2.35341661,6.54215012,0.014777,0.00058445
2026-08-14,15.10298737,2.32789482,6.48783066,-0.01905752,-0.01084457
2026-08-17,15.33490247,2.34238315,6.54670968,0.01535558,0.00622379
2026-08-18,15.46126332,2.3488777,6.58240458,0.00824008,0.00277262
2026-08-19,14.92174939,2.30137544,6.48383967,-0.03489456,-0.02022338
2026-08-20,14.78064745,2.29856657,6.43037605,-0.00945613,-0.00122052
2026-08-21,14.7243979,2.2918086,6.42479389,-0.00380562,-0.00294008
2026-08-24,14.52909292,2.27884826,6.37562982,-0.01326404,-0.00565507
