name,raw_mean,raw_icir,half_life,decay_lambda,y2026_ic,y2026_icir,y2026_n,y2025_ic,y2025_icir,y2024_ic,ind_ic,ind_icir,size_ic,size_icir,both_ic,both_icir,m2026_mean,m2026_n
factor_reversal_volume_simple,0.01603438375496304,0.14582609013956066,0.23949087006646996,2.8942530475903503,0.0154626579832154,0.1318913921639661,114,0.01650546509775397,0.14629588393068035,0.010887832350280428,0.014117519757921311,0.18645488956779915,0.016793584395028323,0.1704764842219696,0.014906443169471288,0.23273868700075714,0.015829252242286106,6
factor_volume_pressure_ewm_smooth,0.048661753134036916,0.3927632335161093,0.3980227984878311,1.7414760742182387,0.018008266259432915,0.14314882229755324,114,0.06198649881601053,0.5964384504524185,0.054925103048426606,0.044871881355129775,0.49832702673265344,0.048994761657558075,0.4334729798118077,0.045220497664571764,0.5871123338788221,0.01687690607792627,6
factor_mut_cross_vwpc_z10_clip2_v3,0.04584765358202224,0.41424837547366317,0.20837349726771615,3.326465167829846,0.01812774946823641,0.16210327902609858,114,0.05700825706481398,0.6328203116263839,0.053752543729354174,0.038097037692922,0.4708615806106317,0.04404779418122364,0.43096890899898316,0.036848708270046805,0.5075127461903007,0.01809606154197649,6
factor_vol_lag_ret_smoothed,0.03947835092916667,0.3965113870862019,0.22077433427367502,3.139618483463346,0.017598835589577998,0.18623527511453147,114,0.051225426790872955,0.47504508988694466,0.048939298423086176,0.03220969833051121,0.4619356163163416,0.040549802539424064,0.44252493752897176,0.03342699299946477,0.522894309861966,0.016496106763336658,6
factor_volume_confirmed_momentum_clipped,0.030654345518811996,0.21988890916658368,0.37311846473559934,1.857713423673969,0.006034539595020292,0.0442202067488925,114,0.04143496247649277,0.3364732962093962,0.03518351857379621,0.025098544042260536,0.26639336941187586,0.0318782790710705,0.2574985148456633,0.026076357193531494,0.33268426524338207,0.004771825910449066,6
factor_crash_volume_gate,0.029908597078384017,0.2949220964385893,0.3844269641639107,1.8030659791710226,0.008148258970413493,0.08123424305073836,114,0.04054676973975098,0.4655151259388821,0.03633232285230253,0.02092046554314067,0.28647853248643473,0.02927940962404966,0.2914584418698476,0.022092177308550887,0.3361339045436444,0.008349005864615256,6
factor_window_adjusted_momentum,0.03465952374038574,0.24414393221507316,0.17701112885255293,3.9158395579597953,0.004551187850865234,0.03448267409228403,114,0.0464548349207353,0.36673127198060923,0.04072318042042823,0.030111613669742777,0.3063999227268566,0.03473737058059381,0.2710910419396307,0.02986899979204577,0.3676122577334479,0.0043017203207347775,6
factor_drawdown_atr_20_normalized,0.030834324047998615,0.216637339084508,1.8676193523889364,0.3711394292810881,-0.011624352536091849,-0.06863662191021151,114,0.03188592240870457,0.24019482048159685,0.048676815536884646,0.02158380745367485,0.23598506195083555,0.024452010795280837,0.19103918957128865,0.016779009526888312,0.21262406599889658,-0.011247511880070551,6
factor_intraday_volume_tanh,0.04942320856520481,0.420600854967158,0.4165507472816349,1.6640161734995047,0.01965007451640248,0.15684332330677597,114,0.061315505458927375,0.6194418691670277,0.054492400094404154,0.04410654701290011,0.5365702131821026,0.05003419955385473,0.4647102967125495,0.04471970820398406,0.6246931096649668,0.018827548957915118,6
factor_drawdown_volume_geometry,0.01010496024999429,0.0975562635707927,0.43567000733172034,1.5909912752662387,-0.017223908743606287,-0.14660593290471333,114,0.025714578912720627,0.23232695674206452,0.014381958703370449,0.006821961548287075,0.09651459046591528,0.009084372114339571,0.0930908265976963,0.006055392934911249,0.09452144090354218,-0.0185183353457136,6
factor_volume_surge_persistence,0.03580096456657431,0.4467606755471626,0.44976921748677046,1.541117430030288,0.029446286525105825,0.40514357967944453,114,0.048329115754062235,0.6517572763313162,0.03662737640219321,0.02990905116020523,0.5612228706124878,0.03804693493868161,0.4542844799692669,0.03145650342843942,0.5608274890961544,0.028919393412061584,6
factor_volume_stress_adjusted_momentum_robust,0.02602663982716132,0.3416677324761459,0.7531749718733499,0.9203003371658789,-0.0005304517590550786,-0.00746601689284753,114,0.03439027317521233,0.5163464782783751,0.03892166395429286,0.01979511665206809,0.3080606656086672,0.027016855617792837,0.37439645216202466,0.020331420208066792,0.337535102339709,-0.0024478626980062486,6
factor_vol_gated_momentum_v3,0.021833610828488448,0.2052266298500198,0.4674446991529273,1.4828431722854516,0.0019510336535064397,0.018104597721894697,114,0.030661593687452093,0.3285031999484293,0.01922077697521463,0.018384263821178286,0.22938754558788244,0.022826109910885854,0.24732716970935206,0.018941889787545144,0.29974951081183965,3.5106094570723965e-05,6
factor_volume_abnormality_liquidity_gated,0.03804650414134902,0.4678199255181511,0.7073928558220707,0.9798617201956751,0.030953387947864373,0.40736655424216817,114,0.05300001116918727,0.7198691667229266,0.03807704696714829,0.03123958517069817,0.5591966255869248,0.039258447205756004,0.4378625925888667,0.03235662085877318,0.47339409418267675,0.03004202827121757,6
factor_vol_weighted_pct_range_clip_ema10,0.045847653582022196,0.4142483754736628,0.2083734972677164,3.326465167829842,0.018127749468236302,0.16210327902609764,114,0.057008257064813966,0.632820311626383,0.05375254372935398,0.038097037692922,0.4708615806106317,0.044047794181223635,0.4309689089989831,0.03684870827004681,0.5075127461903007,0.01809606154197651,6
factor_mut_cro_asym_vol_ratio_med_20_minp3_vol6_ema5,0.006835344520304382,0.10312189401390545,0.24133023075857887,2.8721937503691923,0.0030517528412367942,0.04182358789289237,114,0.013222165160796263,0.22932470076162875,0.007254962125549261,0.004116687896268263,0.09190247014299606,0.005092919486033649,0.06501770746787784,0.0038088923816029492,0.08131988996774275,0.002346489238780563,6
alphasage_43727f7f7b2ba487,0.03968179856131749,0.2850733111856111,0.4692924516013098,1.4770047508644197,0.003041301964474933,0.016963195415232096,114,0.038041591415330665,0.2294345377019496,0.054375221103374775,0.017252132443699407,0.20951150225444762,0.011814253190025669,0.08122843240394464,0.006062670486412786,0.05481018343506214,0.0036509955185546616,6
alphasage_baec4247c71a031c,0.02154754799720444,0.14950413579280525,0.4497937882119951,1.5410332439567924,-0.0027827042693229524,-0.021092233804673385,114,0.036276872527326455,0.27841394668130864,0.026429517525439202,0.012084150300440704,0.15881898029975053,0.01521939729391965,0.11635199986393152,0.008085283010767047,0.11076081898795219,-0.004535832150370966,6
alphasage_154a51fe952b5243,0.010324493728216835,0.26001688926877725,nan,nan,,,,0.02760028489751381,0.8587851819899603,0.019179359909690132,0.0019763227351391856,0.02033193436263576,0.011761955425476294,0.11118224256620754,0.006366785653741315,0.07157915583450805,nan,6
alphasage_5de2f47bc5cd6c66,0.01481866868805215,0.10327282672738311,0.9617077203291452,0.7207461954477346,-0.004265254903339092,-0.03108715453752996,114,0.007244688192636221,0.04971429899113208,0.027790211623660525,-0.002736674461729749,-0.022583577298131634,0.0015499372699558345,0.010622998459446519,-0.003202438225605281,-0.023164958413893,-0.0022390725727635175,6
alphasage_99e8c98dc92fba46,0.01518972129099486,0.2501284360041733,0.19442995192115828,3.565022640344106,0.018223388568127642,0.27215104743910584,114,0.016483139656944305,0.26950973435934733,0.020106938351712882,0.006329822541232343,0.07368846180956731,0.0025332097408208216,0.017545363303558346,0.0038618685447952914,0.04082839285331655,0.017722533707203284,6
alphasage_3aaad1a1bf9ce8a2,0.018428035947646956,0.12213722703852088,1.1936395610157118,0.5807005759511865,-0.007004239258568576,-0.04613220901653477,114,0.012759540919124754,0.08335640848218129,0.0321050711792384,-0.003416124454058515,-0.027175204960483663,-0.002049706263943224,-0.01413063011546756,-0.0035266158322458763,-0.025018811002127564,-0.005171275891360777,6
alphasage_3e74b4fa2831dc36,0.01710697474477632,0.1145688622999186,1.039994447209233,0.6664912321599091,-0.006009605962513763,-0.04124075408470923,114,0.009575245628285056,0.06308426541134236,0.030628405005070896,-0.0018990193614795423,-0.01483584178275435,-0.0004218837273006192,-0.002920165304513605,-0.0033687959512189248,-0.024836862740656072,-0.004182827557140571,6
alphasage_b0e9545fa66ab30a,0.04935573064768335,0.35963976985395096,0.475443063440049,1.4578973464134843,0.01941448585110868,0.12908197913760033,114,0.050496091528754686,0.3410633266459514,0.04683783399985948,0.0419274965558818,0.53305913776769,0.04845291519391454,0.37701305489723486,0.04142340033700287,0.5612727146694962,0.020040811294049526,6
alphasage_89d1bc9b29c9d35a,0.0021958717238425994,0.11846840265651751,0.25874640026057766,2.678866951818044,-0.0030471448663817544,-0.20204775295159214,5,0.007515401436041533,0.4242334319612908,-0.0016078299238943107,-5.845169093877982e-06,-6.133218563471073e-05,-0.017702521101151444,-0.0968516153228843,-0.00303797114713062,-0.017721118209237826,nan,6
alphasage_58079cceee41ce6d,0.014838383786353708,0.103447863054066,0.9611111844823428,0.7211935432145411,-0.004085031777005042,-0.029825402072767928,114,0.007236574181402488,0.04970469190208209,0.02780485547256758,-0.00216263801516164,-0.017822470855440805,-7.155346697317229e-05,-0.0004980812578772503,-0.0051057422913512495,-0.036757237184243514,-0.002052163013434255,6
