name,has_saved,baseline_ic,ic_2026,delta,n_full,n_2026,icir_2026,status,formula,operators,source,last_date,formula_provenance,result_source,original_status
impact_weighted_asymmetry_slow_30,True,0.025549163942929144,0.032751554945805006,0.007202391002875862,1338.0,156.0,0.1985477593684219,stable,"ts_ema(((ts_mean(power(maximum(-ts_pct(col('AdjClose'),1),0), 2), 30) - ts_mean(power(maximum(ts_pct(col('AdjClose'),1),0), 2), 30))) / (add(ts_mean(power(maximum(-ts_pct(col('AdjClose'),1),0), 2), 30), ts_mean(power(maximum(ts_pct(col('AdjClose'),1),0), 2), 30))), 30)","['add', 'maximum', 'power', 'ts_ema', 'ts_mean', 'ts_pct']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
improving_quality_value,True,0.026497743867836245,0.027456958512897926,0.000959214645061681,1338.0,155.0,0.1528365295166761,stable,"multiply(divide(1.0, col('pb_lf')), add(1.0, clip(subtract(divide(col('roe_ttm2'), 100.0), ts_delay(divide(col('roe_ttm2'), 100.0), 4)), 0.0, 1.0)))","['add', 'clip', 'divide', 'multiply', 'subtract', 'ts_delay']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
intrabar_churn_gaussian,True,0.013228575219693872,0.018511835644957488,0.005283260425263616,1852.0,153.0,0.1755977603350886,stable,"o['ewm_mean'](o['multiply'](o['divide'](o['divide'](o['subtract'](col('AdjHigh'), col('AdjLow')), col('AdjClose')), o['where'](o['gt'](col('Volume'), 0.0), col('Volume'), 1.0)), o['exp'](o['multiply'](-0.5, o['power'](o['divide'](col('Return'), o['where'](o['gt'](o['divide'](o['subtract'](col('AdjHigh'), col('AdjLow')), col('AdjClose')), 0.0), o['divide'](o['subtract'](col('AdjHigh'), col('AdjLow')), col('AdjClose')), 1.0)), 2.0)))), span=10)",[],round2_2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,stable
intraday_conviction_volume_gate,True,-0.01592527515137792,0.003129947838198401,0.01905522298957632,1852.0,153.0,0.021273218604405595,unclassified,"ts_sum((((AdjClose / AdjOpen) - 1) * clip((abs(((AdjClose / AdjOpen) - 1)) / ts_mean(abs(((AdjClose / AdjOpen) - 1)), 15)), 0, 4)), 10)","['abs', 'clip', 'ts_mean', 'ts_sum']",daily_rebuilt,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
intraday_downside_variance_share_logit,True,0.016675436220679397,0.00683963726428185,-0.009835798956397548,1852.0,153.0,0.04490539854500183,decay,"log(((ewm_mean(power(min(((AdjClose / AdjOpen) - 1), 0), 2)) / ewm_mean(power(((AdjClose / AdjOpen) - 1), 2))) / (1 - (ewm_mean(power(min(((AdjClose / AdjOpen) - 1), 0), 2)) / ewm_mean(power(((AdjClose / AdjOpen) - 1), 2))))))","['ewm_mean', 'log', 'min', 'power']",daily_rebuilt,2026-08-24,current registry; historical execution expression not reverified,历史结果,stable
intraday_overnight_gap_smoothed,True,0.0375105759402341,0.02303089738143639,-0.014479678558797712,1338.0,156.0,0.15376273592709558,decay,"neg(ts_mean(AdjClose / AdjOpen - 1 - (AdjOpen / AdjPreClose - 1), 5))",['ts_mean'],current pipeline artifact,2026-08-27,current pipeline artifact,新版评估,current evaluation
intraday_persistence_share_ewma,True,-0.019297374357679455,-0.008386838558013079,0.010910535799666376,1852.0,153.0,-0.05754275294615244,unclassified,"(ewm_mean(max(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * (1 + (0.5 * tanh((ts_mean((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)), 10) / ts_std((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)), 10)))))), 0)) / ewm_mean(abs(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * (1 + (0.5 * tanh((ts_mean((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)), 10) / ts_std((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)), 10)))))))))","['abs', 'ewm_mean', 'max', 'tanh', 'ts_mean', 'ts_std']",daily_rebuilt,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
intraday_phase_share_ewma_volume_quality,True,-0.01920260389837797,-0.010587921638291493,0.008614682260086479,1852.0,153.0,-0.07398889519519,unclassified,"((ewm_mean(max(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * clip((Volume / ts_mean(Volume, 20)), 0.5, 1.5)), 0)) - ewm_mean(max(neg(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * clip((Volume / ts_mean(Volume, 20)), 0.5, 1.5))), 0))) / (ewm_mean(max(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * clip((Volume / ts_mean(Volume, 20)), 0.5, 1.5)), 0)) + ewm_mean(max(neg(((((AdjClose / AdjOpen) - 1) - ((AdjOpen / AdjPreClose) - 1)) * clip((Volume / ts_mean(Volume, 20)), 0.5, 1.5))), 0))))","['clip', 'ewm_mean', 'max', 'ts_mean']",daily_rebuilt,2026-08-24,current registry; historical execution expression not reverified,历史结果,failed
intraday_phase_share_volume_quality,True,-0.01577428268052737,-0.016068752396947272,-0.00029446971641990116,1852.0,153.0,-0.13855711554620784,unclassified,"o['divide'](o['ts_sum'](o['max'](o['multiply'](o['subtract'](o['subtract'](o['divide'](col('AdjClose'), col('AdjOpen')), 1.0), o['subtract'](o['divide'](col('AdjOpen'), col('AdjPreClose')), 1.0)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5)), 0.0), 40), o['where'](o['gt'](o['add'](o['ts_sum'](o['max'](o['multiply'](o['subtract'](o['subtract'](o['divide'](col('AdjClose'), col('AdjOpen')), 1.0), o['subtract'](o['divide'](col('AdjOpen'), col('AdjPreClose')), 1.0)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5)), 0.0), 40), o['ts_sum'](o['max'](o['neg'](o['multiply'](o['subtract'](o['subtract'](o['divide'](col('AdjClose'), col('AdjOpen')), 1.0), o['subtract'](o['divide'](col('AdjOpen'), col('AdjPreClose')), 1.0)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5))), 0.0), 40)), 0.0), o['add'](o['ts_sum'](o['max'](o['multiply'](o['subtract'](o['subtract'](o['divide'](col('AdjClose'), col('AdjOpen')), 1.0), o['subtract'](o['divide'](col('AdjOpen'), col('AdjPreClose')), 1.0)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5)), 0.0), 40), o['ts_sum'](o['max'](o['neg'](o['multiply'](o['subtract'](o['subtract'](o['divide'](col('AdjClose'), col('AdjOpen')), 1.0), o['subtract'](o['divide'](col('AdjOpen'), col('AdjPreClose')), 1.0)), o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0.5, 1.5))), 0.0), 40)), 1.0))",[],round2_2026,2026-08-24,current registry; historical execution expression not reverified,历史结果,stable
intraday_pressure_ema,True,0.03920420405595767,0.026141235832637708,-0.013062968223319961,1338.0,156.0,0.1693281978924713,decay,"-(ewm_mean(((close-open)/open) * volume, 10))",['ewm_mean'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
intraday_reversal_zscore_volume_short,True,0.014724332885341626,0.009000592234284116,-0.00572374065105751,1338.0,156.0,0.06085004201382961,decay,"o['multiply'](o['divide'](o['neg'](o['subtract'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 0.5)), o['where'](o['eq'](o['ts_std'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 10), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['ts_std'](o['divide'](o['subtract'](col('AdjClose'), col('AdjLow')), o['where'](o['eq'](o['subtract'](col('AdjHigh'), col('AdjLow')), 0.0), o['multiply'](-1.0, o['log'](0.0)), o['subtract'](col('AdjHigh'), col('AdjLow')))), 10))), o['ts_rank'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 20))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
kurt_volume_std,True,-0.015891578619023718,-0.009570720850192602,0.006320857768831116,1181.0,155.0,-0.21308849825484136,unclassified,"ts_kurt(ts_std(col('Volume'), 20))","['ts_kurt', 'ts_std']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_response_vol_tool_adaptive,True,0.04615147535896543,0.03855341599362505,-0.00759805936534038,1338.0,156.0,0.2626216350379965,stable,"neg(o['where'](o['gt'](o['ts_std'](o['ts_pct'](col('AdjClose'), 1), 20), 0), o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['log'](o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 1e-12, o['log'](-1.0)))), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 20), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose')))), 10), o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['log'](o['clip'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 1e-12, o['log'](-1.0)))), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 20), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose')))), 5)))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_vol_ratio_smoothed_v2,True,0.05066485070854542,0.03948921538819533,-0.01117563532035009,1338.0,156.0,0.29557935688689263,decay,"neg(o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['divide'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 30)), o['where'](o['eq'](o['ts_mean'](o['abs'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 30))), 30), 0.0), o['log'](-1.0), o['ts_mean'](o['abs'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 30))), 30)))), o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))), 15))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_vol_robust_volratio,True,0.04997813719159497,0.03626996977723371,-0.01370816741436126,1338.0,156.0,0.29436058048637836,decay,"neg(o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['divide'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 20)), o['where'](o['eq'](o['ts_mean'](o['abs'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 20))), 20), 0.0), o['log'](-1.0), o['ts_mean'](o['abs'](o['subtract'](o['subtract'](col('AdjHigh'), col('AdjLow')), o['ts_median'](o['subtract'](col('AdjHigh'), col('AdjLow')), 20))), 20)))), o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))), 10))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_vol_volatility_adjusted,True,0.04270250555527869,0.03673837213426928,-0.005964133421009411,1338.0,156.0,0.2692540696667317,stable,"neg(-(ewm_mean((close/ts_delay(close, 5)-1) * log(volume/ewm_mean(volume, 30)) * (ATR20/close), 5)))","['ewm_mean', 'log', 'ts_delay']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_vol_volatility_adjusted_gate,True,0.048296878560098455,0.03986688381318206,-0.008429994746916393,1338.0,156.0,0.2590093386707282,stable,"neg(o['where'](o['gt'](o['ts_std'](o['ts_pct'](col('AdjClose'), 1), 20), 0), o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['log'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_ema'](col('Volume'), 30), 0), o['log'](-1.0), o['ts_ema'](col('Volume'), 30))))), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 20), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose')))), 10), o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['log'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_ema'](col('Volume'), 30), 0), o['log'](-1.0), o['ts_ema'](col('Volume'), 30))))), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 20), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose')))), 5)))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_volatility_regime_adapted,True,0.04338410982339529,0.03704570998601755,-0.006338399837377738,1338.0,156.0,0.2698376842581448,stable,"neg(o['ts_ema'](o['multiply'](o['multiply'](o['subtract'](o['divide'](col('AdjClose'), o['ts_delay'](col('AdjClose'), 5)), 1), o['log'](o['divide'](col('Volume'), o['where'](o['eq'](o['ts_ema'](col('Volume'), 30), 0), o['log'](-1.0), o['ts_ema'](col('Volume'), 30))))), o['where'](o['gt'](o['ts_std'](o['ts_pct'](col('AdjClose'), 1), 20), 0), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 10), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose'))), o['divide'](o['ts_mean'](o['true_range'](col('AdjHigh'), col('AdjLow'), col('AdjClose')), 20), o['where'](o['eq'](col('AdjClose'), 0), o['log'](-1.0), col('AdjClose'))))), 5))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lag_volume_ratio_regime_adaptive,True,0.02670825929234355,0.037945679174460754,0.011237419882117204,1338.0,156.0,0.42380604907984126,stable,"neg(o['ts_mean'](o['multiply'](o['multiply'](o['ts_delay'](o['ts_pct'](col('AdjClose'), 1), 1), o['fillna'](o['where'](o['eq'](o['where'](o['eq'](o['log'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['log'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)))), o['neg'](1e308)), o['multiply'](-1.0, o['log'](0.0)), o['where'](o['eq'](o['log'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))), 1e308), o['multiply'](-1.0, o['log'](0.0)), o['log'](o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20))))), 0)), o['where'](o['gt'](o['lt'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0), 0.3, o['where'](o['gt'](o['gt'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 0), o['divide'](col('Volume'), o['ts_mean'](col('Volume'), 20)), 1.0))), 5))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lagret_vol_trend_gated,True,0.03897173332648723,0.035898778441289296,-0.0030729548851979316,1338.0,156.0,0.297381522773793,stable,"neg(ts_ema(((col('AdjClose') / ts_delay(col('AdjClose'), 5) - 1) * log(col('Volume') / ts_mean(col('Volume'), 20)) * (1 + (ts_mean(col('AdjHigh') - col('AdjLow'), 20) / col('AdjClose'))) * where(gt(ts_std(ts_pct(col('AdjClose'), 1), 20), 0), 1.3, 0.9)), 5))","['gt', 'log', 'ts_delay', 'ts_ema', 'ts_mean', 'ts_pct', 'ts_std', 'where']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lagret_vol_trend_gated_v2,True,0.0387886704305622,0.03785171998695428,-0.0009369504436079201,1338.0,156.0,0.32084460160013667,stable,"neg(ts_ema(((col('AdjClose') / ts_delay(col('AdjClose'), 5) - 1) * log(col('Volume') / ts_ema(col('Volume'), 10)) * (1 + (col('AdjHigh') - col('AdjLow')) / col('AdjClose')) * where(gt(ts_std(ts_pct(col('AdjClose'), 1), 20), 0), 1.25, 0.85)), 5))","['gt', 'log', 'ts_delay', 'ts_ema', 'ts_pct', 'ts_std', 'where']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
lagret_volratio_gated_smooth,True,0.02967742140346875,0.03184023474096412,0.002162813337495368,1338.0,156.0,0.2678752241215602,stable,"neg(o['where'](o['gt'](o['ts_std'](o['ts_pct'](col('AdjClose'), 1), 20), 0), o['ts_ema'](o['multiply'](o['ts_delay'](o['ts_pct'](col('AdjClose'), 5), 1), o['log'](o['clip'](o['divide'](col('Volume'), o['ts_ema'](col('Volume'), 15)), 1e-12, 1.0))), 10), o['ts_ema'](o['multiply'](o['ts_delay'](o['ts_pct'](col('AdjClose'), 5), 1), o['log'](o['clip'](o['divide'](col('Volume'), o['ts_ema'](col('Volume'), 15)), 1e-12, 1.0))), 5)))",[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
leverage_adjusted_book_yield,True,0.027894358626016393,0.023597567465521045,-0.004296791160495347,1338.0,155.0,0.147402106357588,stable,"(1/pb_lf) * max(0, 1 - debttoassets/100)",['max'],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
leverage_adjusted_book_yield_smoothed,True,0.026537291840804552,0.021563287059151403,-0.004974004781653149,1338.0,156.0,0.13244264331363395,stable,"(ts_mean(1/pb_lf, 5)) * max(0, 1 - debttoassets/100)","['max', 'ts_mean']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
leveraged_sales_yield,True,0.02310996658243763,0.016266061492889776,-0.006843905089547853,1338.0,156.0,0.09944572242906641,decay,"multiply(divide(1.0, col('ps_ttm')), clip(subtract(1.0, divide(col('debttoassets'), 100.0)), 0.0, 1.0))","['clip', 'divide', 'multiply', 'subtract']",historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
levered_book_yield,True,0.02737501697717506,0.023259264035470715,-0.004115752941704347,1338.0,155.0,0.14513635869791267,stable,(1 / pb_lf) * (1 - debttoassets/100),[],historical raw cache; DSL replay not reverified,2026-08-27,historical raw cache; DSL replay not reverified,新版评估,current evaluation
