canonical	inspection_scope	schema_discovery_status	research_callable	contract_status	panel_params	unknown_parameters	unresolved_reason	numerical_evidence_status	production_callable
relative_strength_group_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		group,ret	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
relative_volume	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		volume,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_benford_js_divergence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	amount	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_change_breadth	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		eps,f1,f2,f3,period_id,periods	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_change_coherence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		f1,f2,f3,period_id,periods	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_filing_delay_surprise	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	delay,filing_event	min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_revision_magnitude	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,prev_x,current_period_id,prev_period_id,revision_event	min_periods	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_rolling_mean	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		period_id,periods,x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
report_yoy_lag	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		period_id,periods_per_year,x	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
residual_momentum_capm	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret,benchmark_ret	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
return_per_turnover	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,turnover	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
return_turnover_beta	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,turnover,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
return_volume_beta	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
return_volume_corr	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
revision_delta	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,period_id,revision_id	mode	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rogers_satchell_vol	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low,open,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
roll_spread_proxy	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rolling_adl_flow	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low,volume,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rolling_beta_to_market	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	ret	benchmark_ret,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rolling_obv	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,volume,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rolling_pvt	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,volume,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
rolling_vwap	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		price,volume,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
round	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	decimals	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
row_sum_skipna	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		...,min_count	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
safe_div_null	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,y	epsilon	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
same_clock_lag	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	clock_unit,lag	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
saturate	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
scale	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	to	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sec	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
senkou_span_causal_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
session_event_recovery_score	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,event	calendar	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sigmoid	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
sign	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
signed_dollar_volume	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,ret,volume	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
signed_event_decay	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		event	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
signed_event_rate	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		event	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
signed_log	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
signed_power	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	c	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
signed_sqrt	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
signed_volume	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
signed_volume_imbalance	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		ret,volume,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sin	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
sin_phase	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
sinh	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
size_neutralize	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,market_cap			UNVERIFIED_NO_TRUSTED_PASS	false
sma_distance_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
spectral_energy_ratio	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
spectral_trend_share	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sqrt	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
sqrt_abs	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
square	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
sr_distance_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sr_touch_count	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_adaptive_deadband	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
state_adaptive_slew_limit	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
state_age	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_confidence_weighted_ema	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,confidence			UNVERIFIED_NO_TRUSTED_PASS	false
state_cost_aware_deadband	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,cost_proxy			UNVERIFIED_NO_TRUSTED_PASS	false
state_cost_aware_slew	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,cost_proxy			UNVERIFIED_NO_TRUSTED_PASS	false
state_deadband	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	band	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_dwell_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_age	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_age_capped	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_age_lower_bound	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_censored_flag	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_efficiency	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,state			UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_excursion_balance	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,state			UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_mae	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,state,scale			UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_mfe	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,state,scale			UNVERIFIED_NO_TRUSTED_PASS	false
state_episode_retrace_ratio	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,state			UNVERIFIED_NO_TRUSTED_PASS	false
state_ewm_if	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,condition	half_life	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_flip_age	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_flip_density	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_hold	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	value,update_condition	reset_condition	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_l1_turnover_prox	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
state_l2_partial_adjustment	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x			UNVERIFIED_NO_TRUSTED_PASS	false
state_latch	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	set_condition,reset_condition	initial_state	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_persistence	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_quantile_hysteresis	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,group			UNVERIFIED_NO_TRUSTED_PASS	false
state_rank_deadband	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,group			UNVERIFIED_NO_TRUSTED_PASS	false
state_since_count	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,reset_condition	min_episode	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_since_last	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,reset_condition	min_episode	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_since_mean	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,reset_condition	min_episode	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_since_sum	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,reset_condition	min_episode	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_since_trend_tstat	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x,reset_condition	max_age,min_obs	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_slew_limit	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	x	limit	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_transition_count	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_transition_rate	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_transition_surprise	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		state	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
state_uncertainty_deadband	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	declared	x,uncertainty			UNVERIFIED_NO_TRUSTED_PASS	false
subtract	all runtime canonicals; metadata/topology/schema discovery only	SCOPED_CHECKED_SCHEMA_DISCOVERY	true	unknown		x,y		UNVERIFIED_NO_TRUSTED_PASS	false
supertrend_days_since_flip	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
supertrend_direction	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
supertrend_distance_pct	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
supertrend_flip	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		close,high,low	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
suspension_frequency	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		is_suspend,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
suspension_status_coverage	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown		is_suspend,window	NO_CONCRETE_SIGNATURE_OR_PANEL_DECLARATION;MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sv_net_flow_direction	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	signed_volume	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sv_own_flow_fraction	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	amount	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sv_self_relative_change	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	amount	window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
sv_signed_beta_market	all runtime canonicals; metadata/topology/schema discovery only	UNVERIFIED	false	unknown	signed_volume,market_signed_volume	min_periods,window	MISSING_AUTHORITATIVE_PARAM_SPEC	UNVERIFIED_NO_TRUSTED_PASS	false
